Subject_ID,Trial_ID,C3_Wavelet_F1,C3_Wavelet_F2,C3_Wavelet_F3,C3_Wavelet_F4,C3_Wavelet_F5,C3_Wavelet_F6,C3_Wavelet_F7,C3_Wavelet_F8,C3_Wavelet_F9,C3_Wavelet_F10,C4_Wavelet_F1,C4_Wavelet_F2,C4_Wavelet_F3,C4_Wavelet_F4,C4_Wavelet_F5,C4_Wavelet_F6,C4_Wavelet_F7,C4_Wavelet_F8,C4_Wavelet_F9,C4_Wavelet_F10,Cz_Wavelet_F1,Cz_Wavelet_F2,Cz_Wavelet_F3,Cz_Wavelet_F4,Cz_Wavelet_F5,Cz_Wavelet_F6,Cz_Wavelet_F7,Cz_Wavelet_F8,Cz_Wavelet_F9,Cz_Wavelet_F10,C3_Optimized_F1,C3_Optimized_F2,C3_Optimized_F3,C3_Optimized_F4,C3_Optimized_F5,C4_Optimized_F1,C4_Optimized_F2,C4_Optimized_F3,C4_Optimized_F4,C4_Optimized_F5,Cz_Optimized_F1,Cz_Optimized_F2,Cz_Optimized_F3,Cz_Optimized_F4,Cz_Optimized_F5,Target
3,23,0.0683512511038289,-0.4094088305715577,1.889547656126583,-0.6758047342213966,-0.9134125373224152,-0.4550331739875662,-0.41276161319010646,0.5956436518043213,-1.991537786531414,0.42602586683400195,-0.5412854416399674,0.7768230044256033,-0.047643711157044355,0.5186944577177797,-0.3914018120818318,0.43802259742167515,1.663769789448251,-0.7392364314551072,-0.10719447516112607,-0.4862172857531241,1.5929817942594646,-0.4339415990100517,-0.7326922013038443,-0.5782769139641375,-0.135717382318232,-0.7935050176726108,-0.36844998908669674,0.15720185509707796,-0.11547340992373271,0.8317085769758473,0.050565391549206126,-0.2431369691998651,1.2903078442826545,-0.9695189311824579,-1.039710631281947,-0.5503228827148412,0.8988706986604008,-0.04457892932208387,0.6380145762755809,-0.2143770848849553,1.6981778683202082,-0.28581409267227287,-0.45438980097153925,-0.4868395755979173,-0.08031742007057543,2
1,30,0.44381942814622843,0.7746340534293368,-0.926930471578083,-0.05952535606180008,-3.2412673400690726,-1.0243876413342898,-0.2525681513931603,-1.2477831819648495,1.6324113039316352,-1.4301413779606327,-0.44004448669698376,0.13074057728609134,1.4412732890661155,-1.4358621511794394,1.1631637521549596,0.010233061019587049,-0.9815086510479509,0.46210347426327075,0.19905969557347003,-0.6002168771587947,0.06980208499001891,-0.3853135968617602,0.11351734525124804,0.6621306745210467,1.586016816145352,-1.237815498826849,2.1330333746562666,-1.9520877995225019,-0.15178509503558332,0.5883172064845765,0.6485047604489947,1.0886324642679461,-0.644950004690092,-0.03389143416240391,-1.9472821144966252,-0.22804065726401002,0.07771781585288341,1.7050360633092856,-0.820148161507381,0.9526027670559644,0.09387510075726799,-0.2016237916951869,0.14921497255993232,0.5176900293982123,0.9804198117575397,3
5,50,0.8995998754332507,0.30729952087660933,0.8128621188389601,0.6296288419236122,-0.8289950109220723,-0.5601810401969696,0.7472936051232618,0.6103702654334648,-0.020901593964148132,0.117327383308782,1.277664895788425,-0.5915713888358299,0.5470973811700379,-0.20219265243389406,-0.2176812032272203,1.09877685198719,0.8254163489880298,0.8135096360006385,1.305478807154329,0.02100384163275905,0.6819529712949639,-0.31026675659345604,0.3241663524884421,-0.13014305436768459,0.09699596499271819,0.5951570254369136,-0.8182206832334725,2.0923872756854602,-1.006017381499702,-1.2141886127877322,1.0547974570300913,0.38485409285426814,1.049875678130991,0.8119807777714145,-0.49010690985404487,1.2705359149777176,-0.32983581002062945,0.5741945029816325,-0.19037054942009723,-0.30207711622627315,0.5802840211293816,-0.19145538178779412,0.20843626825147588,-0.1641768467290191,0.10846264012364919,0
6,7,-1.4394615966337305,-0.3834875261947617,0.8862019661293755,-0.23370317931400506,0.04435055749906732,-1.1761274779890711,0.4455069012813843,-1.461756656035722,0.289882811537126,-0.18722495634881406,-1.7432852472117588,1.0694779520408695,-0.16386526346296804,1.8607780541191659,1.4782521148224634,-0.8794678402467568,-0.7917199786555795,-1.1719768544504452,-1.5864636184263343,-0.4221771749509968,1.4437472096857615,-1.9149073696095222,0.8519444675646848,0.768339454305004,0.5546927942236286,0.7331733647443522,-1.104221788547133,0.7615718412975966,-0.5492581815410705,-2.4591933620785484,-0.8390496725886611,-0.39436711382887374,0.8297826549271138,-0.3043070713117193,0.06554571858749633,-1.840918004846901,0.8798449537070098,-0.08904451252113828,2.650945043827311,2.097810807288471,1.0871274539552798,-2.289101569350115,0.490238278838719,0.5118796014027279,0.3976088462574036,2
1,3,-0.11093193562951016,0.9763091264811027,-1.4528494590723608,0.7840064109141683,-0.1577239582541034,-1.3550579555179323,1.0326004040179766,-1.810131324996016,-1.912706517064219,0.36247645880530205,0.571347510326788,0.9705238200132107,0.7419630165294652,1.476658625429629,0.700242953362419,-0.13229944394246262,-0.07361111579190632,-0.28222118898721094,0.29547752442318337,-1.0973458685666584,0.3409221985589535,-0.08641350683161347,0.27563515788740767,0.27872303497066114,-2.452264601315733,-0.901293818664668,-0.10862866408885558,-0.05548495829767373,0.25938930899969403,0.3023482903316427,-0.1663665843954158,1.461180203063065,-1.5333833825725964,0.9948942688709197,-0.22787416966693533,0.7711176764825848,0.7253191345834298,0.705268593979069,0.9290536771537159,1.018188985667307,0.3771194883671407,-0.06296458005117948,0.32296190314299195,0.3116480966668299,-2.1044420556008294,2
8,39,0.24233368608311256,2.047398921130238,0.11486146821389558,1.551262854732971,0.1699729029073083,1.1532451864284559,1.0265798465520781,0.1660881325081512,-1.0203832472621548,-0.2690944379289504,1.489045173884479,0.8778251684801136,-0.43365032677184717,-0.34230863862439936,-1.7308731037655674,1.444338791981811,0.8860635602461532,-0.13707782104185295,0.20013441917342262,-2.17086582813041,-0.4867144960427494,1.3344456408641356,0.9815473767300812,0.330700557063932,-0.014718258634936664,0.7964054296963266,-0.28138510655108645,-1.6646931961950078,-0.006199139673872496,0.40311932708557713,0.20083443256828706,2.3205236863361547,0.08501421246494549,0.8933153902978755,0.10689251191269382,0.9351886254782997,0.5722565917650696,-0.2770276121701519,-0.39053128073454746,-1.1802478980798747,-0.41159852562281507,1.8639382048086248,0.9559894930357494,0.3861119945332083,-0.009895377749752894,3
10,19,-0.503237485665748,1.0453127930076107,-0.23585980815067698,-0.07676390902833202,1.6829264643729365,2.3816367945079504,0.7860339557120828,-0.28714009742338537,-0.37466132835614396,-0.81867698531858,-0.6252381835535565,-0.27360974350396844,1.9642529669948998,-0.19722167085352377,-1.2260530041981026,0.04166526712538283,0.1781284257610645,0.03563545985045589,0.7996912225852074,0.06900551135903335,0.7687274921473288,-0.780343354057715,1.7807294381452228,0.252479788343585,0.4002189704070378,-0.7845118938133024,0.47182699126639593,0.651065056670304,-1.16976843382509,-1.6590915883876567,-0.3043928385225423,1.2934754920640883,-0.16092334468163927,-0.08167411953305487,2.256316316283036,-0.36839304422581864,-0.2832778981108239,1.4402225118360505,-0.16624344458027995,-1.1941387726895833,0.6573421865842889,-0.8964762684112391,1.7443706856739625,0.2737384564228573,0.4949998176788359,0
8,40,-1.0372461543264564,-0.1903386780836082,-0.8756182533847572,-1.382799730964336,0.9261775475316414,1.9094166404701305,-1.3985675738191412,0.5629692366905709,-0.6506425691218269,-0.48712538376469605,-0.5923939242388692,-0.863990769679816,0.04852162794482699,-0.8309501164110378,0.2704568257798388,-0.05023810944913695,-0.23894804686640975,-0.9075636620415979,-0.5767713305683327,0.755391225825756,0.5009171876243808,-0.977555244798551,0.09933230542922587,0.751387123371789,-1.6694052811213718,0.543360192379935,-0.6626237589458467,0.5705986685931593,-0.7632591565425169,-1.804882100664519,-1.0451399903498755,-0.14130928706429166,-0.5383623465947714,-1.5357650958918891,0.7304119117085817,-0.6405189530255966,-0.5653633460195323,0.04760651498394911,-0.8580303091835477,0.1492444421595976,0.41906946218742375,-0.6201753948188726,0.05596133463818207,1.1195369329538432,-1.3728418517512684,0
2,20,0.8356921120651418,-1.129706854657618,0.5298041779152828,1.4415686206579004,-2.4716445001272893,-0.7968952554704768,0.57707212718054,-0.2030453860429927,0.37114587337130883,-0.6039851867158206,0.08658978747289992,-0.15567723539207948,1.1677820616598074,0.2544208433012131,0.3376026620752022,-0.4118769661224674,-0.48760622407249354,-0.4325581878196209,0.39445214237829684,-0.42098448082026296,0.2897748568964129,2.075400798645439,0.8711247034316923,-0.32602353216784113,1.2012139221639448,-0.4080753730215514,-2.038124535177854,-1.008086310917404,-1.8707919210258557,-0.35151348404130867,1.0426173179517737,-1.1327800979924345,0.3879293450113931,2.017582787103289,-2.1846648760178904,0.09036102046059691,-0.21895568989102268,1.3128649646647317,0.15695171974788807,0.4860911578733007,0.3267814396997025,1.7327637794528776,0.5568856947110565,-0.421882662920061,1.3454469882578686,2
4,30,0.18186625505849516,0.24822058630033608,-0.4593608995402441,-0.8498443694647918,0.8303358165442456,-0.8560838259088672,0.07156623721939247,-0.4776574467651167,0.47897982574639186,0.3336621052869483,1.0375399442578992,-0.510016398854747,-0.26987493529337125,-0.9787637157823074,-0.4442932600761116,0.3773004930448522,0.7569886166453519,-0.9221653241776254,0.8696059201056602,1.355637858804951,0.41343490322370086,1.876795812558066,-0.773789199103573,-1.244654703311417,-1.7787202489042786,1.496044311489183,0.6543656563540577,-0.05558467091045507,0.2799686263198203,-1.1254890472983765,0.18293720703445504,0.2758858219655801,-0.23799956010090254,-1.1660917782242077,1.189139103473973,1.1051182239283868,-0.6103115438802588,-0.38389692845008333,-1.18160137155654,-0.2899186987033229,0.4449751740263621,2.0770781647463497,-0.7150823320141205,-1.5389461332526013,-2.551337653530029,1
